DATE,RCON65Q4,RCON66Q1,RCON66Q2,RCON66Q3,RCON66Q4,RCON67Q1,RCON67Q2,RCON67Q3,RCON67Q4,RCON68Q1,RCON68Q2,RCON68Q3,RCON68Q4,RCON69Q1,RCON69Q2,RCON69Q3,RCON69Q4,RCON70Q1,RCON70Q2,RCON70Q3,RCON70Q4,RCON71Q1,RCON71Q2,RCON71Q3,RCON71Q4,RCON72Q1,RCON72Q2,RCON72Q3,RCON72Q4,RCON73Q1,RCON73Q2,RCON73Q3,RCON73Q4,RCON74Q1,RCON74Q2,RCON74Q3,RCON74Q4,RCON75Q1,RCON75Q2,RCON75Q3,RCON75Q4,RCON76Q1,RCON76Q2,RCON76Q3,RCON76Q4,RCON77Q1,RCON77Q2,RCON77Q3,RCON77Q4,RCON78Q1,RCON78Q2,RCON78Q3,RCON78Q4,RCON79Q1,RCON79Q2,RCON79Q3,RCON79Q4,RCON80Q1,RCON80Q2,RCON80Q3,RCON80Q4,RCON81Q1,RCON81Q2,RCON81Q3,RCON81Q4,RCON82Q1,RCON82Q2,RCON82Q3,RCON82Q4,RCON83Q1,RCON83Q2,RCON83Q3,RCON83Q4,RCON84Q1,RCON84Q2,RCON84Q3,RCON84Q4,RCON85Q1,RCON85Q2,RCON85Q3,RCON85Q4,RCON86Q1,RCON86Q2,RCON86Q3,RCON86Q4,RCON87Q1,RCON87Q2,RCON87Q3,RCON87Q4,RCON88Q1,RCON88Q2,RCON88Q3,RCON88Q4,RCON89Q1,RCON89Q2,RCON89Q3,RCON89Q4,RCON90Q1,RCON90Q2,RCON90Q3,RCON90Q4,RCON91Q1,RCON91Q2,RCON91Q3,RCON91Q4,RCON92Q1,RCON92Q2,RCON92Q3,RCON92Q4,RCON93Q1,RCON93Q2,RCON93Q3,RCON93Q4,RCON94Q1,RCON94Q2,RCON94Q3,RCON94Q4,RCON95Q1,RCON95Q2,RCON95Q3,RCON95Q4,RCON96Q1,RCON96Q2,RCON96Q3,RCON96Q4,RCON97Q1,RCON97Q2,RCON97Q3,RCON97Q4,RCON98Q1,RCON98Q2,RCON98Q3,RCON98Q4,RCON99Q1,RCON99Q2,RCON99Q3,RCON99Q4,RCON00Q1,RCON00Q2,RCON00Q3,RCON00Q4,RCON01Q1,RCON01Q2,RCON01Q3,RCON01Q4,RCON02Q1,RCON02Q2,RCON02Q3,RCON02Q4,RCON03Q1,RCON03Q2,RCON03Q3,RCON03Q4,RCON04Q1,RCON04Q2,RCON04Q3,RCON04Q4,RCON05Q1,RCON05Q2,RCON05Q3,RCON05Q4,RCON06Q1,RCON06Q2,RCON06Q3,RCON06Q4,RCON07Q1,RCON07Q2,RCON07Q3,RCON07Q4,RCON08Q1,RCON08Q2,RCON08Q3,RCON08Q4,RCON09Q1,RCON09Q2,RCON09Q3,RCON09Q4,RCON10Q1,RCON10Q2,RCON10Q3,RCON10Q4,RCON11Q1,RCON11Q2,RCON11Q3,RCON11Q4,RCON12Q1,RCON12Q2,RCON12Q3,RCON12Q4,RCON13Q1,RCON13Q2,RCON13Q3,RCON13Q4,RCON14Q1,RCON14Q2,RCON14Q3,RCON14Q4,RCON15Q1,RCON15Q2,RCON15Q3,RCON15Q4,RCON16Q1,RCON16Q2,RCON16Q3,RCON16Q4,RCON17Q1,RCON17Q2,RCON17Q3,RCON17Q4,RCON18Q1,RCON18Q2,RCON18Q3,RCON18Q4,RCON19Q1,RCON19Q2,RCON19Q3,RCON19Q4,RCON20Q1,RCON20Q2,RCON20Q3,RCON20Q4,RCON21Q1,RCON21Q2,RCON21Q3,RCON21Q4,RCON22Q1,RCON22Q2,RCON22Q3,RCON22Q4,RCON23Q1,RCON23Q2,RCON23Q3,RCON23Q4,RCON24Q1
1949:Q3,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,216.8,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,319.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,695.3,,,,,831.3,831.3,831.3,831.3,831.3,831.3,831.3,831.3,831.3,831.3,831.3,831.3,,,,,,973.3,973.3,973.3,973.3,973.3,973.3,973.3,973.3,973.3,973.3,,,"1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,026.70","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,085.00","1,207.40","1,207.40","1,207.40","1,207.40","1,207.40","1,207.40","1,207.40","1,207.40","1,206.90","1,206.90","1,206.90","1,206.90","1,206.90","1,206.90","1,206.90","1,206.90","1,280.10","1,280.10","1,280.10","1,280.10","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,280.00","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,360.80","1,363.40","1,363.40","1,363.40","1,363.40","1,363.40","1,363.40","1,363.40","1,363.40","1,363.40","1,442.30","1,442.30"
1949:Q4,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,219.7,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,700.8,,,,,836.2,836.2,836.2,836.2,836.2,836.2,836.2,836.2,836.2,836.2,836.2,836.2,,,,,,986.8,986.8,986.8,986.8,986.8,986.8,986.8,986.8,986.8,986.8,,,"1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,041.10","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,100.20","1,225.10","1,225.10","1,225.10","1,225.10","1,225.10","1,225.10","1,225.10","1,225.10","1,224.50","1,224.50","1,224.50","1,224.50","1,224.50","1,224.50","1,224.50","1,224.50","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,298.80","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,380.70","1,383.40","1,383.40","1,383.40","1,383.40","1,383.40","1,383.40","1,383.40","1,383.40","1,383.40","1,463.50","1,463.50"
1950:Q1,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,328.3,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,711.9,,,,,848.8,848.8,848.8,848.8,848.8,848.8,848.8,848.8,848.8,848.8,848.8,848.8,,,,,,"1,003.60","1,003.60","1,003.60","1,003.60","1,003.60","1,003.60","1,003.60","1,003.60","1,003.60","1,003.60",,,"1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,058.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,118.90","1,245.40","1,245.40","1,245.40","1,245.40","1,245.40","1,245.40","1,245.40","1,245.40","1,244.90","1,244.90","1,244.90","1,244.90","1,244.90","1,244.90","1,244.90","1,244.90","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,320.40","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,403.70","1,406.40","1,406.40","1,406.40","1,406.40","1,406.40","1,406.40","1,406.40","1,406.40","1,406.40","1,487.90","1,487.90"
1950:Q2,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,227.6,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,334.3,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,333.6,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,725.8,,,,,865,865,865,865,865,865,865,865,865,865,865,865,,,,,,"1,019.90","1,019.90","1,019.90","1,019.90","1,019.90","1,019.90","1,019.90","1,019.90","1,019.90","1,019.90",,,"1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,075.90","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,136.80","1,265.90","1,265.90","1,265.90","1,265.90","1,265.90","1,265.90","1,265.90","1,265.90","1,265.40","1,265.40","1,265.40","1,265.40","1,265.40","1,265.40","1,265.40","1,265.40","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,342.10","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,426.80","1,429.60","1,429.60","1,429.60","1,429.60","1,429.60","1,429.60","1,429.60","1,429.60","1,429.60","1,512.40","1,512.40"
1950:Q3,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,238.8,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.9,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348,348,348,348,348,348,348,348,348,348,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,754.8,,,,,899.3,899.3,899.3,899.3,899.3,899.3,899.3,899.3,899.3,899.3,899.3,899.3,,,,,,"1,072.20","1,072.20","1,072.20","1,072.20","1,072.20","1,072.20","1,072.20","1,072.20","1,072.20","1,072.20",,,"1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,131.00","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,195.30","1,330.90","1,330.90","1,330.90","1,330.90","1,330.90","1,330.90","1,330.90","1,330.90","1,330.30","1,330.30","1,330.30","1,330.30","1,330.30","1,330.30","1,330.30","1,330.30","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,411.00","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,500.10","1,503.00","1,503.00","1,503.00","1,503.00","1,503.00","1,503.00","1,503.00","1,503.00","1,503.00","1,590.00","1,590.00"
1950:Q4,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,340.8,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,339.9,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,,,,,884.3,884.3,884.3,884.3,884.3,884.3,884.3,884.3,884.3,884.3,884.3,884.3,,,,,,"1,040.70","1,040.70","1,040.70","1,040.70","1,040.70","1,040.70","1,040.70","1,040.70","1,040.70","1,040.70",,,"1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,097.60","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,160.10","1,290.80","1,290.80","1,290.80","1,290.80","1,290.80","1,290.80","1,290.80","1,290.80","1,290.20","1,290.20","1,290.20","1,290.20","1,290.20","1,290.20","1,290.20","1,290.20","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,368.40","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,454.90","1,457.70","1,457.70","1,457.70","1,457.70","1,457.70","1,457.70","1,457.70","1,457.70","1,457.70","1,542.10","1,542.10"
1951:Q1,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,754.4,,,,,899.8,899.8,899.8,899.8,899.8,899.8,899.8,899.8,899.8,899.8,899.8,899.8,,,,,,"1,063.70","1,063.70","1,063.70","1,063.70","1,063.70","1,063.70","1,063.70","1,063.70","1,063.70","1,063.70",,,"1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,122.80","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,187.40","1,322.00","1,322.00","1,322.00","1,322.00","1,322.00","1,322.00","1,322.00","1,322.00","1,321.40","1,321.40","1,321.40","1,321.40","1,321.40","1,321.40","1,321.40","1,321.40","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,401.50","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,490.00","1,492.90","1,492.90","1,492.90","1,492.90","1,492.90","1,492.90","1,492.90","1,492.90","1,492.90","1,579.40","1,579.40"
1951:Q2,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,337.8,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,740.3,,,,,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,884.9,,,,,,"1,034.40","1,034.40","1,034.40","1,034.40","1,034.40","1,034.40","1,034.40","1,034.40","1,034.40","1,034.40",,,"1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,091.40","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,154.50","1,284.70","1,284.70","1,284.70","1,284.70","1,284.70","1,284.70","1,284.70","1,284.70","1,284.10","1,284.10","1,284.10","1,284.10","1,284.10","1,284.10","1,284.10","1,284.10","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,361.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,447.90","1,450.80","1,450.80","1,450.80","1,450.80","1,450.80","1,450.80","1,450.80","1,450.80","1,450.80","1,534.70","1,534.70"
1951:Q3,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,341.4,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,747.8,,,,,894.2,894.2,894.2,894.2,894.2,894.2,894.2,894.2,894.2,894.2,894.2,894.2,,,,,,"1,046.00","1,046.00","1,046.00","1,046.00","1,046.00","1,046.00","1,046.00","1,046.00","1,046.00","1,046.00",,,"1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,103.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,167.90","1,299.70","1,299.70","1,299.70","1,299.70","1,299.70","1,299.70","1,299.70","1,299.70","1,299.10","1,299.10","1,299.10","1,299.10","1,299.10","1,299.10","1,299.10","1,299.10","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,377.70","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,464.80","1,467.70","1,467.70","1,467.70","1,467.70","1,467.70","1,467.70","1,467.70","1,467.70","1,467.70","1,552.60","1,552.60"
1951:Q4,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,233.3,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.8,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,752.3,,,,,899.9,899.9,899.9,899.9,899.9,899.9,899.9,899.9,899.9,899.9,899.9,899.9,,,,,,"1,052.40","1,052.40","1,052.40","1,052.40","1,052.40","1,052.40","1,052.40","1,052.40","1,052.40","1,052.40",,,"1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,110.50","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,174.90","1,307.30","1,307.30","1,307.30","1,307.30","1,307.30","1,307.30","1,307.30","1,307.30","1,306.70","1,306.70","1,306.70","1,306.70","1,306.70","1,306.70","1,306.70","1,306.70","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,385.80","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,473.30","1,476.20","1,476.20","1,476.20","1,476.20","1,476.20","1,476.20","1,476.20","1,476.20","1,476.20","1,561.70","1,561.70"
